Station Name,Month,Period,No. of Years,Mean Temperature in degree C - Maximum,Mean Temperature  in degree C - Minimum,Mean Rainfall in mm,Soil Type,Wheat,Maize,Rice,Pulse,Sugarcane,Jute
Panjim,August,1901-2000,50,28.6,24.2,515.9,7,0,0,0,0,0,1
Panjim,September,1901-2000,50,29.3,24.1,231,7,0,0,0,0,0,1
Panjim,October,1901-2000,50,31.1,24.1,102.6,7,0,0,1,0,1,0
Panjim,November,1901-2000,50,32.2,22.6,30.2,7,0,0,0,0,0,0
Panjim,December,1901-2000,50,31.8,21,8.8,7,0,0,0,0,0,0
Parbhani,January,1944-2000,57,30,14,6.1,7,0,0,0,0,0,0
Parbhani,February,1944-2000,57,33.1,16.2,4.2,7,0,0,0,0,0,0
Parbhani,March,1944-2000,57,37.1,20.3,11.2,7,0,0,0,0,0,0
Parbhani,April,1944-2000,57,40.2,24,7.9,7,0,0,0,0,0,0
Parbhani,May,1944-2000,57,41.7,26.4,19.1,7,0,0,0,0,0,0
Parbhani,June,1944-2000,57,36.6,24.6,148.4,7,0,0,1,0,1,0
Parbhani,July,1944-2000,57,31.8,23,237.6,7,0,0,0,0,0,1
Parbhani,August,1944-2000,57,30.7,22.5,214.7,7,0,0,0,0,0,1
Parbhani,September,1944-2000,57,31.5,22.2,183.2,7,0,0,1,0,0,1
Parbhani,October,1944-2000,57,32.4,20,72.2,7,0,0,0,1,0,0
Parbhani,November,1944-2000,57,30.5,15.9,20.5,7,0,0,0,0,0,0
Parbhani,December,1944-2000,57,29.1,13.4,8.6,7,0,0,0,0,0,0
Pasighat,January,1957-1992,35,22.8,12.3,50.9,1,1,1,0,1,0,0
Pasighat,February,1957-1992,35,23,13.9,99,1,1,1,0,0,0,0
Pasighat,March,1957-1992,35,26,16.7,131.2,1,0,0,1,0,0,0
Pasighat,April,1957-1992,35,27.8,18.9,258.9,1,0,0,0,0,0,1
Pasighat,May,1957-1992,35,29.3,21.2,385.4,1,0,0,0,0,0,1
Pasighat,June,1957-1992,35,30.7,23.2,804.5,1,0,0,0,0,0,1
Pasighat,July,1957-1992,35,30.4,23.5,1053.9,1,0,0,0,0,0,0
Pasighat,August,1957-1992,35,31.5,23.8,755,1,0,0,0,0,0,1
Pasighat,September,1957-1992,35,30.5,23,587.1,1,0,0,0,0,0,1
Pasighat,October,1957-1992,35,29.4,20.6,244.2,1,0,0,0,0,0,1
Pasighat,November,1957-1992,35,27.2,16.6,33.2,1,0,0,0,0,0,0
Pasighat,December,1957-1992,35,24.1,13.3,28,1,0,0,0,0,0,0
Patna,January,1951-2000,50,23,9.3,20.4,10,0,0,0,0,0,0
Patna,February,1951-2000,50,26.1,11.6,11.1,10,0,0,0,0,0,0
Patna,March,1951-2000,50,32.4,16.4,11.4,10,0,0,0,0,0,0
Patna,April,1951-2000,50,37.4,22.1,9,10,0,0,0,0,0,0
Patna,May,1951-2000,50,38.4,25.1,35.6,10,0,0,0,0,0,0
Patna,June,1951-2000,50,36.7,26.7,141,10,0,0,1,0,1,0
Patna,July,1951-2000,50,32.9,26.1,319.2,10,0,0,0,0,0,1
Patna,August,1951-2000,50,32.5,26.1,279.3,10,0,0,0,0,0,1
Patna,September,1951-2000,50,32.2,25.3,212.6,10,0,0,0,0,0,1
Patna,October,1951-2000,50,31.7,21.6,72.3,10,0,1,0,0,0,0
Patna,November,1951-2000,50,28.9,14.8,8.2,10,0,0,0,0,0,0
Patna,December,1951-2000,50,24.6,10.1,7.4,10,0,0,0,0,0,0
Pondicherry,January,1996-2000,5,29.6,20.3,14.8,10,0,0,0,0,0,0
Pondicherry,February,1996-2000,5,30.7,21.5,47.7,10,0,0,0,0,0,0
Pondicherry,March,1996-2000,5,32.2,23,0,10,0,0,0,0,0,0
Pondicherry,April,1996-2000,5,34,25.8,37.3,10,0,0,0,0,0,0
Pondicherry,May,1996-2000,5,36.8,26.9,29.7,10,0,0,0,0,0,0
Pondicherry,June,1996-2000,5,36.6,26.4,79.6,10,0,1,0,0,0,0
Pondicherry,July,1996-2000,5,35.6,26,61,10,0,1,0,0,0,0
Pondicherry,August,1996-2000,5,34.5,25.1,148.2,10,0,0,1,0,1,0
Pondicherry,September,1996-2000,5,34,24.8,149.6,10,0,0,1,0,1,0
Pondicherry,October,1996-2000,5,32,24,278.3,10,0,0,0,0,0,1
Pondicherry,November,1996-2000,5,30.4,22.9,379.5,10,0,0,0,0,0,1
Pondicherry,December,1996-2000,5,29.1,21.4,502.3,10,0,0,0,0,0,1
Port Blair,January,1901-2000,97,29.4,23.1,46.4,,0,0,0,0,0,0
Port Blair,February,1901-2000,97,30.2,22.5,26.5,,0,0,0,0,0,0
Port Blair,March,1901-2000,97,31.5,23.2,29.3,,0,0,0,0,0,0
Port Blair,April,1901-2000,97,32.5,24.7,69,,0,0,0,0,0,0
Port Blair,May,1901-2000,97,31.1,24.7,360.4,,0,0,0,0,0,0
Port Blair,June,1901-2000,97,29.6,24.4,501.1,,0,0,0,0,0,0
Port Blair,July,1901-2000,97,29.2,24.3,423.7,,0,0,0,0,0,0
Port Blair,August,1901-2000,97,29.1,24.2,425.1,,0,0,0,0,0,0
Port Blair,September,1901-2000,97,29.1,23.7,463,,0,0,0,0,0,0
Port Blair,October,1901-2000,97,29.6,23.7,300.7,,0,0,0,0,0,0
Port Blair,November,1901-2000,97,29.7,23.9,235,,0,0,0,0,0,0
Port Blair,December,1901-2000,97,29.4,23.6,154.6,,0,0,0,0,0,0
Pune,January,1901-2000,100,30.2,11.6,1.6,7,0,0,0,0,0,0
Pune,February,1901-2000,100,32.3,12.7,1.1,7,0,0,0,0,0,0
Pune,March,1901-2000,100,35.8,16.3,2.7,7,0,0,0,0,0,0
Pune,April,1901-2000,100,37.9,20.1,13.6,7,0,0,0,0,0,0
Pune,May,1901-2000,100,37.2,22.3,33.3,7,0,0,0,0,0,0
Pune,June,1901-2000,100,32,22.8,120.4,7,0,0,1,0,1,0
Pune,July,1901-2000,100,28.1,22,179,7,0,0,1,0,0,1
Pune,August,1901-2000,100,27.6,21.3,106.4,7,0,0,1,0,1,0
Pune,September,1901-2000,100,29.2,20.6,129.1,7,0,0,1,0,1,0
Pune,October,1901-2000,100,31.7,18.9,78.8,7,0,0,0,1,0,0
Pune,November,1901-2000,100,30.5,14.8,28.6,7,0,0,0,0,0,0
Pune,December,1901-2000,100,29.3,11.8,5.3,7,0,0,0,0,0,0
Raipur,January,1901-1998,97,27.6,13.3,11.7,2,0,0,0,0,0,0
Raipur,February,1901-1998,97,30.3,15.9,21,2,0,0,0,0,0,0
Raipur,March,1901-1998,97,35.1,20.2,19.6,2,0,0,0,0,0,0
Raipur,April,1901-1998,97,39.4,24.8,15.5,2,0,0,0,0,0,0
Raipur,May,1901-1998,97,41.9,28,22.9,2,0,0,0,0,0,0
Raipur,June,1901-1998,97,37.2,26.4,209.4,2,0,0,0,0,0,0
Raipur,July,1901-1998,97,30.6,23.9,369.1,2,0,0,0,0,0,0
Raipur,August,1901-1998,97,30.1,23.8,365.4,2,0,0,0,0,0,0
Raipur,September,1901-1998,97,31.3,23.8,216.6,2,0,0,0,0,0,0
Raipur,October,1901-1998,97,31.6,21.2,52.1,2,0,0,0,0,0,0
Raipur,November,1901-1998,97,29.3,16.1,11.4,2,0,0,0,0,0,0
Raipur,December,1901-1998,97,27.1,12.7,4.2,2,0,0,0,0,0,0
Rajkot,January,1905-2000,49,28.2,11.8,1,7,0,0,0,0,0,0
Rajkot,February,1905-2000,49,30.8,13.8,1,7,0,0,0,0,0,0
Rajkot,March,1905-2000,49,35.2,18,1,7,0,0,0,0,0,0
Rajkot,April,1905-2000,49,38.6,21.7,1.6,7,0,0,0,0,0,0
Rajkot,May,1905-2000,49,40.3,24.8,3.9,7,0,0,0,0,0,0
Rajkot,June,1905-2000,49,37.6,26.1,98.9,7,0,0,0,0,0,0
Rajkot,July,1905-2000,49,32.9,25.1,242.5,7,0,0,0,0,0,1
Rajkot,August,1905-2000,49,31.5,24.1,174.3,7,0,0,1,0,1,1
Rajkot,September,1905-2000,49,33.2,23.1,101,7,0,0,1,0,1,0
Rajkot,October,1905-2000,49,35.5,21.5,53.2,7,0,0,0,1,0,0
Rajkot,November,1905-2000,49,32.9,17.6,10,7,0,0,0,0,0,0
Rajkot,December,1905-2000,49,29.6,13.6,0.8,7,0,0,0,0,0,0
Ranchi,January,1951-2000,40,23,10,20.5,2,0,0,0,0,0,0
Ranchi,February,1951-2000,40,25.8,12.6,25.7,2,0,0,0,0,0,0
Ranchi,March,1951-2000,40,31.2,17,18.9,2,0,0,0,0,0,0
Ranchi,April,1951-2000,40,35.5,21.4,41.2,2,0,0,0,0,0,0
Ranchi,May,1951-2000,40,37.2,23.6,58.5,2,0,0,0,0,0,0
Ranchi,June,1951-2000,40,33.5,23.7,216.3,2,0,0,0,0,0,0
Ranchi,July,1951-2000,40,29.3,22.7,337.9,2,0,0,0,0,0,0
Ranchi,August,1951-2000,40,28.8,22.5,326.8,2,0,0,0,0,0,0
Ranchi,September,1951-2000,40,29.1,21.8,273.2,2,0,0,0,0,0,0
Ranchi,October,1951-2000,40,28.5,19,99.7,2,0,0,0,0,0,0
Ranchi,November,1951-2000,40,25.9,14,16,2,0,0,0,0,0,0
Ranchi,December,1951-2000,40,23.2,10.2,6.1,2,0,0,0,0,0,0
Sambalpur,January,1901-2000,95,27.6,12.6,14.2,0,0,0,0,0,0,0
Sambalpur,February,1901-2000,95,30.1,15.1,28,0,0,0,0,0,0,0
Sambalpur,March,1901-2000,95,35,19,20.9,0,0,0,0,0,0,0
Sambalpur,April,1901-2000,95,39.3,23.5,14.2,0,0,0,0,0,0,0
Sambalpur,May,1901-2000,95,41.4,27,22.7,0,0,0,0,0,0,0
Sambalpur,June,1901-2000,95,36.9,26.7,218.9,0,0,0,0,0,0,0
Sambalpur,July,1901-2000,95,31.1,24.9,459,0,0,0,0,0,0,0
Sambalpur,August,1901-2000,95,30.7,24.8,487.5,0,0,0,0,0,0,0
Sambalpur,September,1901-2000,95,31.7,24.6,243.5,0,0,0,0,0,0,0
Sambalpur,October,1901-2000,95,31.7,21.8,56.6,0,0,0,0,0,0,0
Sambalpur,November,1901-2000,95,29.4,16.2,17.6,0,0,0,0,0,0,0
Sambalpur,December,1901-2000,95,27.2,12.1,4.8,0,0,0,0,0,0,0
Shillong,January,1902-2000,99,15.3,4.4,13.7,3,0,0,0,0,0,0
Shillong,February,1902-2000,99,17,6.4,22.7,3,0,0,0,0,0,0
Shillong,March,1902-2000,99,21.3,10.6,53.7,3,0,0,0,0,0,0
Shillong,April,1902-2000,99,23.4,13.8,130.1,3,0,0,0,0,0,0
Shillong,May,1902-2000,99,23.5,15.3,273.7,3,0,0,0,0,0,0
Shillong,June,1902-2000,99,23.7,17.3,468.8,3,0,0,0,0,0,0
Shillong,July,1902-2000,99,24,18,394.5,3,0,0,0,0,0,0
Shillong,August,1902-2000,99,24,17.7,317.5,3,0,0,0,0,0,0
Shillong,September,1902-2000,99,23.4,16.5,293.8,3,0,0,0,0,0,0
Shillong,October,1902-2000,99,21.7,13.2,192.4,3,0,0,0,0,0,0
Shillong,November,1902-2000,99,19,8.7,37.3,3,0,0,0,0,0,0
Shillong,December,1902-2000,99,16.3,5.3,9.3,3,0,0,0,0,0,0
Shimla,January,1901-1992,90,8.6,1.9,57.9,9,0,0,0,0,0,0
Shimla,February,1901-1992,90,9.7,2.7,64.2,9,0,0,0,0,0,0
Shimla,March,1901-1992,90,13.9,6.5,62.1,9,0,0,0,0,0,0
Shimla,April,1901-1992,90,18.9,10.9,46.1,9,0,0,0,0,0,0
Shimla,May,1901-1992,90,22.7,14.4,62.8,9,0,1,0,0,0,0
Shimla,June,1901-1992,90,23.7,15.8,161.1,9,0,0,0,0,0,0
Shimla,July,1901-1992,90,20.9,15.3,419,9,0,0,0,0,0,0
Shimla,August,1901-1992,90,19.8,14.9,385.9,9,0,0,0,0,0,0
Shimla,September,1901-1992,90,19.6,13.5,206.5,9,0,0,0,0,0,0
Shimla,October,1901-1992,90,17.9,10.7,38.5,9,0,0,0,0,0,0
Shimla,November,1901-1992,90,14.1,7,12,9,0,0,0,0,0,0
Shimla,December,1901-1992,90,11.1,4.1,23.2,9,0,0,0,0,0,0
Silchar,January,1901-2000,89,24.9,11.7,18,10,0,0,0,0,0,0
Silchar,February,1901-2000,89,26.7,13.5,47.6,10,0,0,0,0,0,0
Silchar,March,1901-2000,89,30,17.4,152.6,10,0,0,1,0,1,1
Silchar,April,1901-2000,89,30.8,20.7,328.8,10,0,0,0,0,0,1
Silchar,May,1901-2000,89,31.1,22.8,430.5,10,0,0,0,0,0,1
Silchar,June,1901-2000,89,31.3,24.5,588.3,10,0,0,0,0,0,1
Silchar,July,1901-2000,89,31.7,25,531.3,10,0,0,0,0,0,1
Silchar,August,1901-2000,89,31.7,24.9,480.7,10,0,0,0,0,0,1
Silchar,September,1901-2000,89,31.6,24.6,383.8,10,0,0,0,0,0,1
Silchar,October,1901-2000,89,30.9,22.5,204.4,10,0,0,0,0,0,1
Silchar,November,1901-2000,89,28.9,17.7,42,10,0,0,0,0,0,0
Silchar,December,1901-2000,89,26.1,13,10,10,0,0,0,0,0,0
Solapur,January,1901-2000,100,30.8,15.8,4.7,7,0,0,0,0,0,0
Solapur,February,1901-2000,100,33.6,17.6,4.4,7,0,0,0,0,0,0
Solapur,March,1901-2000,100,37.3,21.2,5,7,0,0,0,0,0,0
Solapur,April,1901-2000,100,39.6,24.3,12.4,7,0,0,0,0,0,0
Solapur,May,1901-2000,100,40.2,25.1,27.6,7,0,0,0,0,0,0
Solapur,June,1901-2000,100,35,23.3,116.9,7,0,0,1,0,1,0
Solapur,July,1901-2000,100,31.7,22.3,129.9,7,0,0,1,0,1,0
Solapur,August,1901-2000,100,31.3,21.8,119.8,7,0,0,1,0,1,0
Solapur,September,1901-2000,100,31.7,21.6,182.4,7,0,0,1,0,0,1
Solapur,October,1901-2000,100,32.6,20.7,85.4,7,0,0,0,0,0,0
Solapur,November,1901-2000,100,31,17.6,26.4,7,0,0,0,0,0,0
Solapur,December,1901-2000,100,29.9,15.2,7.8,7,0,0,0,0,0,0
Sri Niketan,January,1961-2000,39,25,11.8,11.6,,0,0,0,0,0,0
Sri Niketan,February,1961-2000,39,28.3,14.5,23.5,,0,0,0,0,0,0
Sri Niketan,March,1961-2000,39,33.8,19.2,28.4,,0,0,0,0,0,0
Sri Niketan,April,1961-2000,39,37.4,23.4,44.9,,0,0,0,0,0,0
Sri Niketan,May,1961-2000,39,37.3,25,98.4,,0,0,0,0,0,0
Sri Niketan,June,1961-2000,39,35.1,26,242.8,,0,0,0,0,0,0
Sri Niketan,July,1961-2000,39,32.6,25.8,317.2,,0,0,0,0,0,0
Sri Niketan,August,1961-2000,39,32.2,25.8,276.5,,0,0,0,0,0,0
Sri Niketan,September,1961-2000,39,32.2,25.3,253.3,,0,0,0,0,0,0
Sri Niketan,October,1961-2000,39,31.5,22.6,97.2,,0,0,0,0,0,0
Sri Niketan,November,1961-2000,39,29.3,17.2,17.2,,0,0,0,0,0,0
Sri Niketan,December,1961-2000,39,26,12.6,8.6,,0,0,0,0,0,0
Srinagar,January,1901-2000,98,5,-2.3,62.2,4,0,0,0,0,0,0
Srinagar,February,1901-2000,98,7.6,-0.8,71.4,4,0,0,0,0,0,0
Srinagar,March,1901-2000,98,13.5,3.4,101.1,4,0,0,0,0,0,0
Srinagar,April,1901-2000,98,19.3,7.4,90.7,4,0,0,0,0,0,0
Srinagar,May,1901-2000,98,24.2,10.9,68.2,4,0,1,0,0,0,0
Srinagar,June,1901-2000,98,28.9,14.5,36.3,4,0,0,0,0,0,0
Srinagar,July,1901-2000,98,30.3,18.2,54.3,4,0,1,0,0,0,0
Srinagar,August,1901-2000,98,29.7,17.7,64.6,4,0,1,0,0,0,0
Srinagar,September,1901-2000,98,27.6,12.5,35.4,4,0,0,0,0,0,0
Srinagar,October,1901-2000,98,22.1,5.6,30.9,4,0,0,0,0,0,0
Srinagar,November,1901-2000,98,15.4,0.3,19.7,4,0,0,0,0,0,0
Srinagar,December,1901-2000,98,8.5,-2,41.4,4,0,0,0,0,0,0
Surat,January,1901-2000,99,30.9,14.7,2.1,7,0,0,0,0,0,0
Surat,February,1901-2000,99,32.4,16.2,1,7,0,0,0,0,0,0
Surat,March,1901-2000,99,35.8,20.1,0.8,7,0,0,0,0,0,0
Surat,April,1901-2000,99,37.2,23.6,2.2,7,0,0,0,0,0,0
Surat,May,1901-2000,99,36.2,26.3,6.4,7,0,0,0,0,0,0
Surat,June,1901-2000,99,33.8,26.7,212.8,7,0,0,0,0,0,1
Surat,July,1901-2000,99,30.8,25.5,440.8,7,0,0,0,0,0,1
Surat,August,1901-2000,99,30.4,25.1,233.4,7,0,0,0,0,0,1
Surat,September,1901-2000,99,31.8,24.6,169.7,7,0,0,1,0,1,1
Surat,October,1901-2000,99,35.3,23,33.5,7,0,0,0,0,0,0
Surat,November,1901-2000,99,34.3,19.2,12.4,7,0,0,0,0,0,0
Surat,December,1901-2000,99,32,15.9,2.1,7,0,0,0,0,0,0
Thiruvananthapuram,January,1901-2000,100,30.7,22.4,22.9,1,0,0,0,0,0,0
Thiruvananthapuram,February,1901-2000,100,31.2,23,21.9,1,0,0,0,0,0,0
Thiruvananthapuram,March,1901-2000,100,32.1,24.4,36.4,1,0,0,0,0,0,0
Thiruvananthapuram,April,1901-2000,100,32.1,25.3,110.5,1,0,0,1,0,1,0
Thiruvananthapuram,May,1901-2000,100,31.3,25.2,210,1,0,0,0,0,0,1
Thiruvananthapuram,June,1901-2000,100,29.3,23.9,343.5,1,0,0,0,0,0,1
Thiruvananthapuram,July,1901-2000,100,28.8,23.4,218.6,1,0,0,0,0,0,1
Thiruvananthapuram,August,1901-2000,100,29,23.5,143.2,1,0,0,1,0,1,0
Thiruvananthapuram,September,1901-2000,100,29.6,23.6,152.5,1,0,0,1,0,1,1
Thiruvananthapuram,October,1901-2000,100,29.5,23.6,267.9,1,0,0,0,0,0,1
Thiruvananthapuram,November,1901-2000,100,29.6,23.3,199,1,0,0,1,0,0,1
Thiruvananthapuram,December,1901-2000,100,30.3,22.8,70.2,1,0,1,0,1,0,0
Tirupathy,January,1981-2000,20,29.9,18.7,22,8,0,0,0,0,0,0
Tirupathy,February,1981-2000,20,32.8,20.1,19.7,8,0,0,0,0,0,0
Tirupathy,March,1981-2000,20,36.7,22.6,2.9,8,0,0,0,0,0,0
Tirupathy,April,1981-2000,20,39.3,26.2,13.9,8,0,0,0,0,0,0
Tirupathy,May,1981-2000,20,40.3,27.9,45.7,8,0,0,0,0,0,0
Tirupathy,June,1981-2000,20,37.8,27.2,69.7,8,0,0,0,1,0,0
Tirupathy,July,1981-2000,20,35.7,25.9,113,8,0,0,1,0,1,0
Tirupathy,August,1981-2000,20,34.8,25.5,118.6,8,0,0,1,0,1,0
Tirupathy,September,1981-2000,20,34.8,25.1,119.1,8,0,0,1,0,1,0
Tirupathy,October,1981-2000,20,32.7,23.5,157.5,8,0,0,1,0,1,1
Tirupathy,November,1981-2000,20,30.1,21.7,218.7,8,0,0,0,0,0,1
Tirupathy,December,1981-2000,20,28.9,19.9,130.5,8,0,0,1,0,1,0
Tura,January,1950-1985,35,23,11.5,8.7,3,0,0,0,0,0,0
Tura,February,1950-1985,35,25.2,13.4,11,3,0,0,0,0,0,0
Tura,March,1950-1985,35,29.3,17.4,53.4,3,0,0,0,0,0,0
Tura,April,1950-1985,35,31.2,20.4,147.8,3,0,0,0,0,0,0
Tura,May,1950-1985,35,30.1,20.7,402.8,3,0,0,0,0,0,0
Tura,June,1950-1985,35,29.1,21.3,611.5,3,0,0,0,0,0,0
Tura,July,1950-1985,35,28.8,22.2,628.3,3,0,0,0,0,0,0
Tura,August,1950-1985,35,28.8,22.1,458.8,3,0,0,0,0,0,0
Tura,September,1950-1985,35,29.1,21.6,377.4,3,0,0,0,0,0,0
Tura,October,1950-1985,35,28.8,19.6,210.7,3,0,0,0,0,0,0
Tura,November,1950-1985,35,26.6,15.9,28.5,3,0,0,0,0,0,0
Tura,December,1950-1985,35,23.8,12.9,2.4,3,0,0,0,0,0,0
Udaipur,January,1965-2000,36,24.3,7,2.4,6,0,0,0,0,0,0
Udaipur,February,1965-2000,36,27,9.3,13.8,6,0,0,0,0,0,0
Udaipur,March,1965-2000,36,32.6,14.6,6.2,6,0,0,0,0,0,0
Udaipur,April,1965-2000,36,37.3,20.2,5.2,6,0,0,0,0,0,0
Udaipur,May,1965-2000,36,39.7,25,16.9,6,0,0,0,0,0,0
Udaipur,June,1965-2000,36,37.3,26.1,75.2,6,0,0,0,0,0,0
Udaipur,July,1965-2000,36,32,24.5,175.1,6,0,0,0,0,0,0
Udaipur,August,1965-2000,36,30.2,23.2,195.3,6,0,0,0,0,0,0
Udaipur,September,1965-2000,36,32.3,21.4,89.4,6,0,0,0,0,0,0
Udaipur,October,1965-2000,36,33.4,16.9,16.3,6,0,0,0,0,0,0
Udaipur,November,1965-2000,36,29.4,11.8,12.8,6,0,0,0,0,0,0
Udaipur,December,1965-2000,36,25.5,7.8,2.9,6,0,0,0,0,0,0
Uthagamandalam,January,1901-2000,87,20.3,5.6,20.5,9,0,0,0,0,0,0
Uthagamandalam,February,1901-2000,87,20.9,6.5,10.2,9,0,0,0,0,0,0
Uthagamandalam,March,1901-2000,87,22.2,8.8,25.8,9,0,0,0,0,0,0
Uthagamandalam,April,1901-2000,87,22.6,10.7,75.4,9,0,1,0,0,0,0
Uthagamandalam,May,1901-2000,87,22,11.4,147.5,9,0,0,0,0,0,0
Uthagamandalam,June,1901-2000,87,18.3,11.2,136.7,9,0,0,0,0,0,0
Uthagamandalam,July,1901-2000,87,16.9,11,181.1,9,0,0,0,0,0,0
Uthagamandalam,August,1901-2000,87,17.4,10.9,123.7,9,0,0,0,0,0,0
Uthagamandalam,September,1901-2000,87,18.5,10.4,134.9,9,0,0,0,0,0,0
Uthagamandalam,October,1901-2000,87,18.8,10.1,189.2,9,0,0,0,0,0,0
Uthagamandalam,November,1901-2000,87,18.7,8.6,139.9,9,0,0,0,0,0,0
Uthagamandalam,December,1901-2000,87,19.7,6.7,52.8,9,0,0,0,0,0,0
Varanasi,January,1952-2000,48,23.2,8.8,17.6,10,0,0,0,0,0,0
Varanasi,February,1952-2000,48,26.7,11.3,15,10,0,0,0,0,0,0
Varanasi,March,1952-2000,48,33,16.3,7.9,10,0,0,0,0,0,0
Varanasi,April,1952-2000,48,38.8,22,4.4,10,0,0,0,0,0,0
Varanasi,May,1952-2000,48,40.9,26.2,10.5,10,0,0,0,0,0,0
Varanasi,June,1952-2000,48,38.8,27.9,96.6,10,0,0,0,0,0,0
Varanasi,July,1952-2000,48,33.8,26.4,309.9,10,0,0,0,0,0,1
Varanasi,August,1952-2000,48,32.8,26,273.2,10,0,0,0,0,0,1
Varanasi,September,1952-2000,48,32.7,25,246.4,10,0,0,0,0,0,1
Varanasi,October,1952-2000,48,32.7,20.7,35.1,10,0,0,0,0,0,0
Varanasi,November,1952-2000,48,29.3,14.1,10.7,10,0,0,0,0,0,0
Varanasi,December,1952-2000,48,24.6,9.6,6.5,10,0,0,0,0,0,0
Vijayawada,January,1978-1993,14,30.2,18.6,6.2,10,0,0,0,0,0,0
Vijayawada,February,1978-1993,14,32.7,20.6,4.6,10,0,0,0,0,0,0
Vijayawada,March,1978-1993,14,35.6,23.3,4.6,10,0,0,0,0,0,0
Vijayawada,April,1978-1993,14,38.2,26.2,4.8,10,0,0,0,0,0,0
Vijayawada,May,1978-1993,14,39.9,27.8,20.8,10,0,0,0,0,0,0
Vijayawada,June,1978-1993,14,37.2,26.9,80.8,10,0,1,0,0,0,0
Vijayawada,July,1978-1993,14,33.7,25,173,10,0,0,1,0,1,1
Vijayawada,August,1978-1993,14,33.1,25,146.2,10,0,0,1,0,1,0
Vijayawada,September,1978-1993,14,32.4,24.5,179.9,10,0,0,1,0,0,1
Vijayawada,October,1978-1993,14,32.4,23.2,57.2,10,0,1,0,0,0,0
Vijayawada,November,1978-1993,14,31,20.9,52.3,10,0,1,0,0,0,0
Vijayawada,December,1978-1993,14,30.3,19.7,5.8,10,0,0,0,0,0,0
Vishakhapatnam,January,1968-2000,29,27.7,20.6,14.2,10,0,0,0,0,0,0
Vishakhapatnam,February,1968-2000,29,29.2,22.2,21.1,10,0,0,0,0,0,0
Vishakhapatnam,March,1968-2000,29,30.8,24.4,8.3,10,0,0,0,0,0,0
Vishakhapatnam,April,1968-2000,29,31.8,26.3,25.6,10,0,0,0,0,0,0
Vishakhapatnam,May,1968-2000,29,33.1,27.5,68.7,10,0,0,0,0,0,0
Vishakhapatnam,June,1968-2000,29,32.8,27.4,124.6,10,0,0,0,0,1,0
Vishakhapatnam,July,1968-2000,29,31.2,26.2,142.1,10,0,0,1,0,1,0
Vishakhapatnam,August,1968-2000,29,31.3,26,165.2,10,0,0,1,0,1,1
Vishakhapatnam,September,1968-2000,29,31.3,25.8,164,10,0,0,1,0,1,1
Vishakhapatnam,October,1968-2000,29,31.1,24.9,238.2,10,0,0,0,0,0,1
Vishakhapatnam,November,1968-2000,29,29.6,23.1,124,10,0,0,1,0,1,0
Vishakhapatnam,December,1968-2000,29,27.9,20.9,6.7,10,0,0,0,0,0,0
